SUP AREA,YEAR,CDC,DISTRICT NAME,SCHL CODE,SCHOOL NAME,BEG GRADE,END GRADE,EXIST 3 YRS,S1 ELA,S1 MA,S1 SC,S1 SS,S2 ELA,S2 MA,S2 SC,S2 SS,S3 1-3,S3 4,S3 5-6,S3 HSR,S4 Att,S5 Grad,Total Pts Ernd,Total Pts Poss,Pct Pts Ernd,,KEY
B,2017,019142,RAYMORE-PECULIAR R-II,5000,BRIDLE RIDGE ELEMENTARY,05,06,Y,16,16,9,0,2,3,0,0,0,0,0,0,10,0,59.0,70.0,84.3%,,
B,2016,019142,RAYMORE-PECULIAR R-II,5000,BRIDLE RIDGE INTERMEDIATE,05,06,Y,16,16,9,0,4,4,2,0,0,0,0,0,10,0,61.0,70.0,87.1%,,
B,2015,019142,RAYMORE-PECULIAR R-II,5000,BRIDLE RIDGE INTERMEDIATE,05,06,Y,16,15,16,0,2,2,3,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
B,2014,019142,RAYMORE-PECULIAR R-II,5000,BRIDLE RIDGE INTERMEDIATE,05,06,Y,16,16,16,0,2,3,3,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
B,2017,019144,SHERWOOD CASS R-VIII,1050,SHERWOOD HIGH,09,12,Y,*,*,16,6,*,*,4,1.5,10,10,10,0,7.5,30,*,140.0,*,,
B,2016,019144,SHERWOOD CASS R-VIII,1050,SHERWOOD HIGH,09,12,Y,16,12,16,7.5,4,2,4,2,10,10,10,0,10,30,139.5,140.0,99.6%,,
B,2015,019144,SHERWOOD CASS R-VIII,1050,SHERWOOD HIGH,09,12,Y,16,12,16,8,3,3,4,2,10,10,10,0,6,30,136.0,140.0,97.1%,,
B,2014,019144,SHERWOOD CASS R-VIII,1050,SHERWOOD HIGH,09,12,Y,15,16,16,8,4,4,3,1.5,9.5,10,0,0,6,30,123.0,140.0,87.9%,,
B,2017,019144,SHERWOOD CASS R-VIII,3000,SHERWOOD MIDDLE,06,08,Y,15,16,16,0,2,2,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
B,2016,019144,SHERWOOD CASS R-VIII,3000,SHERWOOD MIDDLE,06,08,Y,9,16,16,0,2,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
B,2015,019144,SHERWOOD CASS R-VIII,3000,SHERWOOD MIDDLE,06,08,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
B,2014,019144,SHERWOOD CASS R-VIII,3000,SHERWOOD MIDDLE,06,08,Y,9,16,16,0,4,3,3,0,0,0,0,0,10,0,61.0,70.0,87.1%,,
B,2017,019144,SHERWOOD CASS R-VIII,4020,SHERWOOD ELEM., K,05,Y,15,9,16,0,3,0,2,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
B,2016,019144,SHERWOOD CASS R-VIII,4020,SHERWOOD ELEM., K,05,Y,16,9,16,0,4,0,2,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
B,2015,019144,SHERWOOD CASS R-VIII,4020,SHERWOOD ELEM., K,05,Y,16,15,16,0,4,2,3,0,0,0,0,0,10,0,67.0,70.0,95.7%,,
B,2014,019144,SHERWOOD CASS R-VIII,4020,SHERWOOD ELEM., K,05,Y,15,15,9,0,4,3,3,0,0,0,0,0,10,0,59.0,70.0,84.3%,,
B,2017,019147,EAST LYNNE 40,4020,EAST LYNNE ELEM.,PK,08,Y,16,15,16,0,4,3,3,0,0,0,0,10,7.5,0,76.5,80.0,95.6%,,
B,2016,019147,EAST LYNNE 40,4020,EAST LYNNE ELEM.,PK,08,Y,16,15,16,0,4,2,4,0,0,0,0,10,10,0,80.0,80.0,100.0%,,
B,2015,019147,EAST LYNNE 40,4020,EAST LYNNE ELEM.,PK,08,Y,16,16,9,0,4,4,3,0,0,0,0,10,10,0,72.0,80.0,90.0%,,
B,2014,019147,EAST LYNNE 40,4020,EAST LYNNE ELEM.,PK,08,Y,15,16,9,0,4,4,3,0,0,0,0,10,10,0,71.0,80.0,88.8%,,
B,2017,019148,PLEASANT HILL R-III,1050,PLEASANT HILL HIGH,09,12,Y,*,*,16,8,*,*,4,1.5,10,10,7.5,0,7.5,30,*,140.0,*,,
B,2016,019148,PLEASANT HILL R-III,1050,PLEASANT HILL HIGH,09,12,Y,16,15,16,8,4,3,4,2,10,10,7.5,0,7.5,30,135.0,140.0,96.4%,,
B,2015,019148,PLEASANT HILL R-III,1050,PLEASANT HILL HIGH,09,12,Y,16,16,16,8,4,4,4,2,10,10,7.5,0,10,30,137.5,140.0,98.2%,,
B,2014,019148,PLEASANT HILL R-III,1050,PLEASANT HILL HIGH,09,12,Y,16,16,16,8,4,3,4,2,10,10,7.5,0,10,30,136.5,140.0,97.5%,,
B,2017,019148,PLEASANT HILL R-III,3000,PLEASANT HILL MIDDLE,07,08,Y,15,15,9,0,3,3,0,0,0,0,0,0,7.5,0,53.5,70.0,76.4%,,
B,2016,019148,PLEASANT HILL R-III,3000,PLEASANT HILL MIDDLE,07,08,Y,9,15,12,0,0,0,2,0,0,0,0,0,9.5,0,58.5,70.0,83.6%,,
B,2015,019148,PLEASANT HILL R-III,3000,PLEASANT HILL MIDDLE,07,08,Y,9,15,12,0,2,0,2,0,0,0,0,0,7.5,0,56.5,70.0,80.7%,,
B,2014,019148,PLEASANT HILL R-III,3000,PLEASANT HILL MIDDLE,07,08,Y,16,15,16,0,2,2,4,0,0,0,0,0,10,0,65.0,70.0,92.9%,,
B,2017,019148,PLEASANT HILL R-III,4020,PLEASANT HILL PRIMARY,PK,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
B,2016,019148,PLEASANT HILL R-III,4020,PLEASANT HILL PRIMARY,PK,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
B,2015,019148,PLEASANT HILL R-III,4020,PLEASANT HILL PRIMARY,PK,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
B,2014,019148,PLEASANT HILL R-III,4020,PLEASANT HILL PRIMARY,PK,02,Y,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,100.0%,,
B,2017,019148,PLEASANT HILL R-III,4040,PLEASANT HILL ELEM.,03,04,Y,16,15,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2016,019148,PLEASANT HILL R-III,4040,PLEASANT HILL ELEM.,03,04,Y,16,16,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2015,019148,PLEASANT HILL R-III,4040,PLEASANT HILL ELEM.,03,04,Y,16,16,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2014,019148,PLEASANT HILL R-III,4040,PLEASANT HILL ELEM.,03,04,Y,15,15,0,0,2,3,0,0,0,0,0,0,10,0,45.0,50.0,90.0%,,
B,2017,019148,PLEASANT HILL R-III,4060,PLEASANT HILL INTERMEDIATE,05,06,Y,15,15,12,0,4,3,2,0,0,0,0,0,10,0,62.0,70.0,88.6%,,
B,2016,019148,PLEASANT HILL R-III,4060,PLEASANT HILL INTERMEDIATE,05,06,Y,9,15,12,0,2,0,2,0,0,0,0,0,10,0,59.0,70.0,84.3%,,
B,2015,019148,PLEASANT HILL R-III,4060,PLEASANT HILL INTERMEDIATE,05,06,Y,15,15,16,0,2,2,4,0,0,0,0,0,10,0,65.0,70.0,92.9%,,
B,2014,019148,PLEASANT HILL R-III,4060,PLEASANT HILL INTERMEDIATE,05,06,Y,15,16,16,0,2,2,3,0,0,0,0,0,10,0,64.0,70.0,91.4%,,
B,2017,019149,HARRISONVILLE R-IX,1050,HARRISONVILLE HIGH,09,12,Y,*,*,16,7.5,*,*,3,1,7.5,10,9.5,0,0,30,*,140.0,*,,
B,2016,019149,HARRISONVILLE R-IX,1050,HARRISONVILLE HIGH,09,12,Y,12,16,16,6,3,3,4,1.5,9.5,10,7.5,0,6,30,124.5,140.0,88.9%,,
B,2015,019149,HARRISONVILLE R-IX,1050,HARRISONVILLE HIGH,09,12,Y,12,12,16,6,3,0,4,2,9.5,10,7.5,0,6,30,120.0,140.0,85.7%,,
B,2014,019149,HARRISONVILLE R-IX,1050,HARRISONVILLE HIGH,09,12,Y,12,9,16,8,3,2,4,1,8,10,10,0,6,30,119.0,140.0,85.0%,,
B,2017,019149,HARRISONVILLE R-IX,3000,HARRISONVILLE MIDDLE,06,08,Y,16,15,16,0,3,1,2,0,0,0,0,0,7.5,0,64.5,70.0,92.1%,,
B,2016,019149,HARRISONVILLE R-IX,3000,HARRISONVILLE MIDDLE,06,08,Y,9,15,9,0,0,0,0,0,0,0,0,0,7.5,0,54.5,70.0,77.9%,,
B,2015,019149,HARRISONVILLE R-IX,3000,HARRISONVILLE MIDDLE,06,08,Y,9,15,9,0,2,4,0,0,0,0,0,0,10,0,57.0,70.0,81.4%,,
B,2014,019149,HARRISONVILLE R-IX,3000,HARRISONVILLE MIDDLE,06,08,Y,16,16,9,0,2,4,2,0,0,0,0,0,7.5,0,56.5,70.0,80.7%,,
B,2017,019149,HARRISONVILLE R-IX,4020,HARRISONVILLE ELEM.,01,03,Y,12,12,0,0,4,3,0,0,0,0,0,0,10,0,48.0,50.0,96.0%,,
B,2016,019149,HARRISONVILLE R-IX,4020,HARRISONVILLE ELEM.,01,03,Y,9,9,0,0,2,2,0,0,0,0,0,0,10,0,48.0,50.0,96.0%,,
B,2015,019149,HARRISONVILLE R-IX,4020,HARRISONVILLE ELEM.,01,03,Y,15,16,0,0,4,3,0,0,0,0,0,0,10,0,48.0,50.0,96.0%,,
B,2014,019149,HARRISONVILLE R-IX,4020,HARRISONVILLE ELEM.,01,03,Y,9,9,0,0,3,3,0,0,0,0,0,0,10,0,34.0,50.0,68.0%,,
B,2017,019149,HARRISONVILLE R-IX,4040,MCEOWEN ELEM.,04,05,Y,16,16,9,0,4,0,0,0,0,0,0,0,10,0,58.0,70.0,82.9%,,
B,2016,019149,HARRISONVILLE R-IX,4040,MCEOWEN ELEM.,04,05,Y,15,16,9,0,3,2,2,0,0,0,0,0,10,0,58.0,70.0,82.9%,,
B,2015,019149,HARRISONVILLE R-IX,4040,MCEOWEN ELEM.,04,05,Y,15,16,9,0,2,3,2,0,0,0,0,0,10,0,57.0,70.0,81.4%,,
B,2014,019149,HARRISONVILLE R-IX,4040,MCEOWEN ELEM.,04,05,Y,15,16,12,0,2,3,3,0,0,0,0,0,10,0,61.0,70.0,87.1%,,
B,2017,019149,HARRISONVILLE R-IX,4060,EARLY CHILDHOOD CTR.,PK, K,Y,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,7.5,10.0,75.0%,,
B,2016,019149,HARRISONVILLE R-IX,4060,EARLY CHILDHOOD CTR.,PK, K,Y,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,7.5,10.0,75.0%,,
B,2015,019149,HARRISONVILLE R-IX,4060,EARLY CHILDHOOD CTR.,PK, K,Y,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,7.5,10.0,75.0%,,
B,2014,019149,HARRISONVILLE R-IX,4060,EARLY CHILDHOOD CTR.,PK, K,Y,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,7.5,10.0,75.0%,,
B,2017,019150,DREXEL R-IV,1050,DREXEL HIGH,07,12,Y,*,*,16,8,*,*,4,1.5,10,8,10,0,10,30,*,140.0,*,,
B,2016,019150,DREXEL R-IV,1050,DREXEL HIGH,07,12,Y,16,15,16,8,3,4,3,1.5,10,10,6,0,10,30,134.5,140.0,96.1%,,
B,2015,019150,DREXEL R-IV,1050,DREXEL HIGH,07,12,Y,16,16,16,8,4,4,3,2,6,6,6,0,10,30,127.0,140.0,90.7%,,
B,2014,019150,DREXEL R-IV,1050,DREXEL HIGH,07,12,Y,16,16,16,8,4,3,4,2,6,6,10,0,10,30,131.0,140.0,93.6%,,
B,2017,019150,DREXEL R-IV,4020,DREXEL ELEM., K,06,Y,16,6,9,0,4,3,0,0,0,0,0,0,10,0,58.0,70.0,82.9%,,
B,2016,019150,DREXEL R-IV,4020,DREXEL ELEM., K,06,Y,16,6,9,0,4,0,2,0,0,0,0,0,10,0,60.0,70.0,85.7%,,
B,2015,019150,DREXEL R-IV,4020,DREXEL ELEM., K,06,Y,16,15,9,0,4,2,3,0,0,0,0,0,10,0,61.0,70.0,87.1%,,
B,2014,019150,DREXEL R-IV,4020,DREXEL ELEM., K,06,Y,16,15,9,0,4,4,4,0,0,0,0,0,10,0,62.0,70.0,88.6%,,
B,2017,019151,MIDWAY R-I,1050,MIDWAY HIGH,07,12,Y,*,*,9,5,*,*,0,0,10,10,10,0,9.5,30,*,140.0,*,,
B,2016,019151,MIDWAY R-I,1050,MIDWAY HIGH,07,12,Y,9,9,16,5,2,0,4,1,10,10,10,0,7.5,30,131.5,140.0,93.9%,,
B,2015,019151,MIDWAY R-I,1050,MIDWAY HIGH,07,12,Y,12,16,9,8,4,2,2,2,10,10,10,0,7.5,30,126.5,140.0,90.4%,,
B,2014,019151,MIDWAY R-I,1050,MIDWAY HIGH,07,12,Y,16,15,12,8,2,2,2,1.5,7.5,10,7.5,0,10,30,123.5,140.0,88.2%,,
B,2017,019151,MIDWAY R-I,4020,MIDWAY ELEM., K,06,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
B,2016,019151,MIDWAY R-I,4020,MIDWAY ELEM., K,06,Y,16,16,16,0,2,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
B,2015,019151,MIDWAY R-I,4020,MIDWAY ELEM., K,06,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
B,2014,019151,MIDWAY R-I,4020,MIDWAY ELEM., K,06,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
B,2017,019152,BELTON 124,1050,BELTON HIGH,09,12,Y,*,*,16,5,*,*,3,2,9.5,10,10,0,8,28.5,*,140.0,*,,
B,2016,019152,BELTON 124,1050,BELTON HIGH,09,12,Y,16,9,16,6,3,3,3,2,6,10,10,0,7.5,22.5,115.0,140.0,82.1%,,
B,2015,019152,BELTON 124,1050,BELTON HIGH,10,12,Y,16,0,0,0,3,0,3,0,8,10,10,0,0,30,92.0,138.0,66.7%,,
B,2014,019152,BELTON 124,1050,BELTON HIGH,10,12,Y,16,9,0,8,4,2,0,2,8,10,7.5,0,6,28.5,101.0,140.0,72.1%,,
B,2017,019152,BELTON 124,1055,BELTON MIDDLE SCHOOL/FC,07,08,Y,16,*,9,0,3,*,0,0,0,0,0,0,7.5,0,*,70.0,*,,
B,2016,019152,BELTON 124,1055,BELTON MIDDLE SCHOOL/FC,07,08,Y,N/A,0,12,0,N/A,0,3,0,0,0,0,0,9.5,0,39.5,50.0,79.0%,,
B,2015,019152,BELTON 124,1055,BELTON MIDDLE SCHOOL/FC ,07,09,Y,N/A,12,16,7.5,N/A,0,3,1.5,0,0,0,0,7.5,0,64.5,80.0,80.6%,,
B,2014,019152,BELTON 124,1055,BELTON HIGH - FRESHMAN CTR.,09,09,Y,12,12,N/A,8,2,3,N/A,2,0,0,0,0,7.5,0,46.5,60.0,77.5%,,
B,2014,019152,BELTON 124,3000,YEOKUM MIDDLE,07,08,Y,9,9,9,0,2,2,2,0,0,0,0,0,7.5,0,40.5,70.0,57.9%,,
B,2017,019152,BELTON 124,4020,CAMBRIDGE ELEM., K,04,Y,16,16,0,0,2,2,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2016,019152,BELTON 124,4020,CAMBRIDGE ELEM., K,04,Y,15,16,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2015,019152,BELTON 124,4020,CAMBRIDGE ELEM., K,04,Y,16,16,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2014,019152,BELTON 124,4020,CAMBRIDGE ELEM., K,04,Y,15,15,0,0,2,2,0,0,0,0,0,0,10,0,44.0,50.0,88.0%,,
B,2017,019152,BELTON 124,4040,HILLCREST STEAM ACADEMY, K,06,Y,16,16,N/A,0,2,3,N/A,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2016,019152,BELTON 124,4040,HILLCREST STEAM ACADEMY, K,06,Y,16,16,N/A,0,4,4,N/A,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2015,019152,BELTON 124,4040,HILLCREST ELEM., K,04,Y,16,16,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2014,019152,BELTON 124,4040,HILLCREST ELEM., K,04,Y,16,16,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2017,019152,BELTON 124,4050,SCOTT ELEM., K,04,Y,15,15,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2016,019152,BELTON 124,4050,SCOTT ELEM., K,04,Y,15,16,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2015,019152,BELTON 124,4050,SCOTT ELEM., K,04,Y,16,16,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2014,019152,BELTON 124,4050,SCOTT ELEM., K,04,Y,16,16,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2017,019152,BELTON 124,4060,GLADDEN ELEM., K,04,Y,16,16,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2016,019152,BELTON 124,4060,GLADDEN ELEM., K,04,Y,16,16,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2015,019152,BELTON 124,4060,GLADDEN ELEM., K,04,Y,16,16,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2014,019152,BELTON 124,4060,GLADDEN ELEM., K,04,Y,16,16,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2017,019152,BELTON 124,4080,MILL CREEK UPPER ELEM.,05,06,Y,16,15,16,0,4,3,1,0,0,0,0,0,10,0,66.0,70.0,94.3%,,
B,2016,019152,BELTON 124,4080,MILL CREEK UPPER ELEM.,05,06,Y,15,15,9,0,2,2,0,0,0,0,0,0,10,0,57.0,70.0,81.4%,,
B,2015,019152,BELTON 124,4080,MILL CREEK UPPER ELEM.,05,06,Y,15,15,9,0,2,2,2,0,0,0,0,0,10,0,59.0,70.0,84.3%,,
B,2014,019152,BELTON 124,4080,MILL CREEK UPPER ELEM.,05,06,Y,15,15,9,0,4,4,3,0,0,0,0,0,10,0,60.0,70.0,85.7%,,
B,2017,019152,BELTON 124,4090,KENTUCKY TRAIL ELEM., K,04,Y,15,15,0,0,4,0,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2016,019152,BELTON 124,4090,KENTUCKY TRAIL ELEM., K,04,Y,16,16,0,0,4,2,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
B,2015,019152,BELTON 124,4090,KENTUCKY TRAIL ELEM., K,04,Y,15,16,0,0,3,4,0,0,0,0,0,0,10,0,48.0,50.0,96.0%,,
B,2014,019152,BELTON 124,4090,KENTUCKY TRAIL ELEM., K,04,Y,15,15,0,0,2,2,0,0,0,0,0,0,10,0,44.0,50.0,88.0%,,
C,2017,020001,STOCKTON R-I,1050,STOCKTON HIGH,09,12,Y,*,*,16,6,*,*,4,1.5,10,10,10,0,9.5,30,*,140.0,*,,
C,2016,020001,STOCKTON R-I,1050,STOCKTON HIGH,09,12,Y,16,16,16,8,3,4,4,2,10,10,7.5,0,7.5,30,135.0,140.0,96.4%,,
C,2015,020001,STOCKTON R-I,1050,STOCKTON HIGH,09,12,Y,16,16,16,8,3,4,4,2,7.5,10,7.5,0,9.5,30,134.5,140.0,96.1%,,
C,2014,020001,STOCKTON R-I,1050,STOCKTON HIGH,09,12,Y,16,9,16,8,4,2,4,1.5,10,7.5,9.5,0,10,30,127.5,140.0,91.1%,,
C,2017,020001,STOCKTON R-I,3000,STOCKTON MIDDLE,05,08,Y,16,15,15,0,4,2,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
C,2016,020001,STOCKTON R-I,3000,STOCKTON MIDDLE,05,08,Y,9,16,9,0,2,4,2,0,0,0,0,0,10,0,60.0,70.0,85.7%,,
C,2015,020001,STOCKTON R-I,3000,STOCKTON MIDDLE,05,08,Y,9,16,12,0,2,4,3,0,0,0,0,0,10,0,64.0,70.0,91.4%,,
C,2014,020001,STOCKTON R-I,3000,STOCKTON MIDDLE,05,08,Y,15,16,16,0,4,4,3,0,0,0,0,0,10,0,68.0,70.0,97.1%,,
C,2017,020001,STOCKTON R-I,4020,STOCKTON ELEM., K,04,Y,16,16,0,0,3,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
C,2016,020001,STOCKTON R-I,4020,STOCKTON ELEM., K,04,Y,16,16,0,0,2,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
C,2015,020001,STOCKTON R-I,4020,STOCKTON ELEM., K,04,Y,16,16,0,0,4,4,0,0,0,0,0,0,10,0,50.0,50.0,100.0%,,
C,2014,020001,STOCKTON R-I,4020,STOCKTON ELEM., K,04,Y,16,16,0,0,4,4,0,0,0,0,0,0,7.5,0,47.5,50.0,95.0%,,
C,2017,020002,EL DORADO SPRINGS R-II,1050,EL DORADO SPRINGS HIGH,09,12,Y,*,*,16,8,*,*,4,2,6,6,7.5,0,6,30,*,140.0,*,,
C,2016,020002,EL DORADO SPRINGS R-II,1050,EL DORADO SPRINGS HIGH,09,12,Y,9,16,16,5,3,4,4,1.5,7.5,10,10,0,7.5,30,127.5,140.0,91.1%,,
C,2015,020002,EL DORADO SPRINGS R-II,1050,EL DORADO SPRINGS HIGH,09,12,Y,12,16,12,5,4,4,3,1.5,7.5,10,9.5,0,7.5,30,122.0,140.0,87.1%,,
C,2014,020002,EL DORADO SPRINGS R-II,1050,EL DORADO SPRINGS HIGH,09,12,Y,9,9,16,5,2,2,4,0,9.5,10,7.5,0,9.5,30,113.5,140.0,81.1%,,
C,2017,020002,EL DORADO SPRINGS R-II,3000,EL DORADO SPRINGS MIDDLE,06,08,Y,16,6,15,0,4,1,4,0,0,0,0,0,6,0,65.0,70.0,92.9%,,
C,2016,020002,EL DORADO SPRINGS R-II,3000,EL DORADO SPRINGS MIDDLE,06,08,Y,15,6,9,0,3,0,3,0,0,0,0,0,6,0,57.0,70.0,81.4%,,
C,2015,020002,EL DORADO SPRINGS R-II,3000,EL DORADO SPRINGS MIDDLE,06,08,Y,9,16,16,0,4,4,3,0,0,0,0,0,6,0,64.0,70.0,91.4%,,
C,2014,020002,EL DORADO SPRINGS R-II,3000,EL DORADO SPRINGS MIDDLE,06,08,Y,15,16,16,0,3,4,2,0,0,0,0,0,9.5,0,65.5,70.0,93.6%,,
C,2017,020002,EL DORADO SPRINGS R-II,4040,EL DORADO SPRINGS ELEM., K,05,Y,16,15,15,0,4,2,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
C,2016,020002,EL DORADO SPRINGS R-II,4040,EL DORADO SPRINGS ELEM., K,05,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
C,2015,020002,EL DORADO SPRINGS R-II,4040,EL DORADO SPRINGS ELEM., K,05,Y,16,16,9,0,4,4,3,0,0,0,0,0,10,0,62.0,70.0,88.6%,,
C,2014,020002,EL DORADO SPRINGS R-II,4040,EL DORADO SPRINGS ELEM., K,05,Y,15,16,12,0,3,4,3,0,0,0,0,0,10,0,63.0,70.0,90.0%,,
I,2017,021148,NORTHWESTERN R-I,1050,NORTHWESTERN HIGH,07,12,Y,*,*,9,8,*,*,0,N/A,7.5,10,10,0,7.5,30,*,138.0,*,,
I,2016,021148,NORTHWESTERN R-I,1050,NORTHWESTERN HIGH,07,12,Y,15,12,9,6,3,3,N/A,N/A,7.5,6,7.5,0,7.5,30,107.5,134.0,80.2%,,
I,2015,021148,NORTHWESTERN R-I,1050,NORTHWESTERN HIGH,07,12,Y,15,0,16,6,4,0,3,N/A,10,6,7.5,0,10,30,107.5,138.0,77.9%,,
I,2014,021148,NORTHWESTERN R-I,1050,NORTHWESTERN HIGH,07,12,Y,15,0,16,5,2,0,3,N/A,10,10,10,0,10,30,111.0,138.0,80.4%,,
I,2017,021148,NORTHWESTERN R-I,4020,NORTHWESTERN ELEM.,PK,06,Y,16,12,16,0,4,3,N/A,0,0,0,0,0,10,0,65.0,66.0,98.5%,,
I,2016,021148,NORTHWESTERN R-I,4020,NORTHWESTERN ELEM.,PK,06,Y,15,15,9,0,2,2,N/A,0,0,0,0,0,10,0,55.0,66.0,83.3%,,
I,2015,021148,NORTHWESTERN R-I,4020,NORTHWESTERN ELEM.,PK,06,Y,15,15,9,0,2,2,N/A,0,0,0,0,0,10,0,55.0,66.0,83.3%,,
I,2014,021148,NORTHWESTERN R-I,4020,NORTHWESTERN ELEM.,PK,06,Y,15,15,16,0,2,4,N/A,0,0,0,0,0,10,0,62.0,66.0,93.9%,,
I,2017,021149,BRUNSWICK R-II,1050,BRUNSWICK HIGH,07,12,Y,*,*,16,6,*,*,0,1.5,6,10,10,0,10,30,*,140.0,*,,
I,2016,021149,BRUNSWICK R-II,1050,BRUNSWICK HIGH,07,12,Y,9,12,9,8,2,0,0,2,8,10,7.5,0,10,30,122.5,140.0,87.5%,,
I,2015,021149,BRUNSWICK R-II,1050,BRUNSWICK HIGH,07,12,Y,16,12,15,8,4,3,4,2,10,10,9.5,0,10,30,136.5,140.0,97.5%,,
I,2014,021149,BRUNSWICK R-II,1050,BRUNSWICK HIGH,07,12,Y,9,15,16,6.5,2,2,4,0.5,7.5,10,10,0,10,30,122.5,140.0,87.5%,,
I,2017,021149,BRUNSWICK R-II,4020,BRUNSWICK ELEM.,PK,06,Y,16,16,16,0,4,4,4,0,0,0,0,0,10,0,70.0,70.0,100.0%,,
I,2016,021149,BRUNSWICK R-II,4020,BRUNSWICK ELEM.,PK,06,Y,15,15,16,0,4,4,3,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
I,2015,021149,BRUNSWICK R-II,4020,BRUNSWICK ELEM.,PK,06,Y,16,15,16,0,4,2,4,0,0,0,0,0,10,0,69.0,70.0,98.6%,,
I,2014,021149,BRUNSWICK R-II,4020,BRUNSWICK ELEM.,PK,06,Y,16,16,9,0,4,3,3,0,0,0,0,0,10,0,61.0,70.0,87.1%,,
I,2017,021150,KEYTESVILLE R-III,1050,KEYTESVILLE HIGH,07,12,Y,*,*,9,6,*,*,2,N/A,6,6,10,0,7.5,30,*,138.0,*,,
I,2016,021150,KEYTESVILLE R-III,1050,KEYTESVILLE HIGH,07,12,Y,15,12,15,6,4,2,3,N/A,10,7.5,10,0,0,30,118.5,138.0,85.9%,,
I,2015,021150,KEYTESVILLE R-III,1050,KEYTESVILLE HIGH,07,12,Y,15,6,9,8,4,3,2,N/A,10,9.5,10,0,6,30,121.5,138.0,88.0%,,
I,2014,021150,KEYTESVILLE R-III,1050,KEYTESVILLE HIGH,07,12,Y,9,15,9,6.5,2,2,2,N/A,9.5,9.5,10,0,10,30,114.5,138.0,83.0%,,
I,2017,021150,KEYTESVILLE R-III,4020,KEYTESVILLE ELEM.,PK,06,Y,15,16,9,0,4,4,N/A,0,0,0,0,0,10,0,58.0,66.0,87.9%,,
I,2016,021150,KEYTESVILLE R-III,4020,KEYTESVILLE ELEM.,PK,06,Y,15,16,9,0,2,0,N/A,0,0,0,0,0,10,0,54.0,66.0,81.8%,,
I,2015,021150,KEYTESVILLE R-III,4020,KEYTESVILLE ELEM.,PK,06,Y,15,15,9,0,2,4,N/A,0,0,0,0,0,10,0,58.0,66.0,87.9%,,
